Blackout,9,200,50,0.005,0.9,0.7022,0.6964
Blackout,9,200,50,0.001,0.9,0.73,0.7293
Blackout,10,200,50,0.01,0.9,0.707,0.7034
Blackout,9,600,150,0.001,0.9,0.8048,0.7977
Blackout,8,200,100,0.01,0.9,0.76,0.7691
Blackout,6,200,200,0.01,0.9,0.8056,0.8042
Blackout,8,600,200,0.0005,0.9,0.791,0.7779
Blackout,5,400,150,0.001,0.9,0.7974,0.7945
Blackout,7,600,100,0.005,0.9,0.8268,0.8168
Blackout,5,400,150,0.001,0.9,0.8208,0.819
Blackout,8,600,100,0.01,0.9,0.7856,0.789
Blackout,6,200,100,0.01,0.9,0.7456,0.7486
Blackout,8,600,100,0.005,0.9,0.8144,0.8194
Blackout,6,200,50,0.005,0.9,0.658,0.6834
Blackout,8,400,50,0.0005,0.9,0.7582,0.7587
Blackout,7,400,50,0.005,0.9,0.718,0.7206
Blackout,6,200,200,0.005,0.9,0.8048,0.7922
Blackout,9,400,100,0.01,0.9,0.8208,0.809
Blackout,10,200,200,0.01,0.9,0.7878,0.7787
Blackout,7,200,50,0.0005,0.9,0.6984,0.7011
Blackout,8,600,200,0.001,0.9,0.806,0.7975
Blackout,6,600,150,0.001,0.9,0.7954,0.7948
Blackout,7,400,100,0.0005,0.9,0.778,0.7698
Blackout,6,200,150,0.01,0.9,0.766,0.7679
Blackout,5,400,150,0.001,0.9,0.8116,0.8083
Blackout,9,600,50,0.005,0.9,0.745,0.736
Blackout,5,200,200,0.01,0.9,0.805,0.797
Blackout,6,600,50,0.001,0.9,0.7748,0.7703
Blackout,8,400,50,0.0005,0.9,0.7628,0.7629
Blackout,7,200,150,0.001,0.9,0.7756,0.7669
Blackout,6,600,200,0.0005,0.9,0.8314,0.8257
Blackout,6,200,100,0.005,0.9,0.731,0.7353
Blackout,7,400,150,0.001,0.9,0.7834,0.7855
Blackout,6,200,200,0.0005,0.9,0.7902,0.7894
Blackout,5,200,100,0.001,0.9,0.738,0.7498
Blackout,5,200,50,0.0005,0.9,0.6724,0.6707
Blackout,7,600,100,0.005,0.9,0.8214,0.8079
Blackout,10,200,150,0.0005,0.9,0.7888,0.7923
Blackout,8,400,100,0.01,0.9,0.8046,0.7873
Blackout,7,600,50,0.005,0.9,0.7536,0.7565
Blackout,8,600,50,0.001,0.9,0.7558,0.7569
Blackout,10,400,50,0.001,0.9,0.753,0.7567
Blackout,9,200,100,0.005,0.9,0.7726,0.7625
Blackout,6,200,100,0.0005,0.9,0.7726,0.7635
Blackout,7,600,50,0.005,0.9,0.7208,0.7073
Blackout,5,400,200,0.005,0.9,0.818,0.8077
Blackout,5,200,200,0.0005,0.9,0.7976,0.8047
Blackout,5,600,200,0.0005,0.9,0.8494,0.8439
Blackout,7,600,150,0.001,0.9,0.7828,0.7855
Blackout,8,600,100,0.001,0.9,0.818,0.813
