Blackout,10,400,100,0.001,0.6500000000000001,0.7808,0.7863
Blackout,7,400,200,0.01,0.6500000000000001,0.824,0.8194
Blackout,10,400,200,0.01,0.6500000000000001,0.8058,0.7928
Blackout,8,200,200,0.01,0.6500000000000001,0.8206,0.8088
Blackout,7,600,50,0.005,0.6500000000000001,0.7912,0.7851
Blackout,9,600,150,0.001,0.6500000000000001,0.807,0.7956
Blackout,7,200,100,0.0005,0.6500000000000001,0.7704,0.766
Blackout,8,200,100,0.0005,0.6500000000000001,0.722,0.7289
Blackout,8,200,150,0.005,0.6500000000000001,0.7986,0.8093
Blackout,10,600,100,0.001,0.6500000000000001,0.7864,0.7824
Blackout,6,400,100,0.0005,0.6500000000000001,0.8138,0.8109
Blackout,7,600,100,0.0005,0.6500000000000001,0.7986,0.8012
Blackout,8,200,100,0.0005,0.6500000000000001,0.782,0.7737
Blackout,6,200,200,0.001,0.6500000000000001,0.7802,0.7734
Blackout,10,200,150,0.01,0.6500000000000001,0.7932,0.7871
Blackout,7,400,150,0.005,0.6500000000000001,0.8034,0.8059
Blackout,5,600,50,0.005,0.6500000000000001,0.7342,0.7363
Blackout,10,200,150,0.005,0.6500000000000001,0.7792,0.7659
Blackout,6,200,150,0.01,0.6500000000000001,0.7798,0.7741
Blackout,9,400,100,0.01,0.6500000000000001,0.7582,0.7546
Blackout,10,200,100,0.001,0.6500000000000001,0.7916,0.7852
Blackout,8,400,50,0.005,0.6500000000000001,0.7476,0.7401
Blackout,8,600,50,0.005,0.6500000000000001,0.7832,0.7839
Blackout,6,400,50,0.0005,0.6500000000000001,0.7194,0.7271
Blackout,7,600,100,0.0005,0.6500000000000001,0.8264,0.8112
Blackout,6,600,150,0.01,0.6500000000000001,0.7726,0.7739
Blackout,9,200,150,0.001,0.6500000000000001,0.784,0.7901
Blackout,9,200,200,0.005,0.6500000000000001,0.7862,0.7802
Blackout,9,600,50,0.001,0.6500000000000001,0.7146,0.7129
Blackout,9,400,150,0.005,0.6500000000000001,0.7978,0.7878
Blackout,5,600,200,0.005,0.6500000000000001,0.85,0.8468
Blackout,5,200,100,0.001,0.6500000000000001,0.7246,0.7265
Blackout,6,200,50,0.01,0.6500000000000001,0.7008,0.6927
Blackout,10,400,150,0.01,0.6500000000000001,0.7974,0.7928
Blackout,10,200,50,0.0005,0.6500000000000001,0.7008,0.685
Blackout,6,600,100,0.001,0.6500000000000001,0.8238,0.8357
Blackout,6,200,150,0.01,0.6500000000000001,0.781,0.7787
Blackout,10,200,100,0.001,0.6500000000000001,0.7216,0.7223
Blackout,10,400,100,0.005,0.6500000000000001,0.786,0.7953
Blackout,8,400,100,0.005,0.6500000000000001,0.7188,0.7191
Blackout,5,600,150,0.0005,0.6500000000000001,0.828,0.8277
Blackout,8,400,50,0.005,0.6500000000000001,0.7122,0.7047
Blackout,9,600,150,0.005,0.6500000000000001,0.853,0.8389
Blackout,9,400,200,0.005,0.6500000000000001,0.7896,0.7899
Blackout,5,200,100,0.0005,0.6500000000000001,0.764,0.763
Blackout,7,400,200,0.001,0.6500000000000001,0.8018,0.7978
Blackout,9,200,50,0.001,0.6500000000000001,0.72,0.7295
Blackout,7,600,100,0.005,0.6500000000000001,0.8078,0.8054
Blackout,9,600,50,0.01,0.6500000000000001,0.776,0.7767
Blackout,5,600,50,0.005,0.6500000000000001,0.745,0.7451
