Blackout,7,600,150,0.01,0.85,0.836,0.8359
Blackout,9,400,100,0.005,0.85,0.7786,0.7791
Blackout,9,600,200,0.01,0.85,0.7938,0.8061
Blackout,7,400,150,0.01,0.85,0.8126,0.8174
Blackout,5,400,150,0.001,0.85,0.8082,0.8145
Blackout,8,200,150,0.01,0.85,0.7776,0.7737
Blackout,9,200,100,0.001,0.85,0.7624,0.7706
Blackout,7,600,50,0.005,0.85,0.81,0.8005
Blackout,5,400,200,0.01,0.85,0.8226,0.8277
Blackout,8,200,200,0.001,0.85,0.8096,0.7987
Blackout,7,600,50,0.005,0.85,0.7754,0.7842
Blackout,5,200,200,0.01,0.85,0.7802,0.7954
Blackout,9,400,200,0.0005,0.85,0.8266,0.8187
Blackout,8,600,150,0.0005,0.85,0.7908,0.7942
Blackout,6,600,200,0.005,0.85,0.806,0.8082
Blackout,9,600,100,0.001,0.85,0.8042,0.797
Blackout,5,200,200,0.01,0.85,0.7992,0.791
Blackout,8,200,50,0.01,0.85,0.7158,0.7259
Blackout,10,200,200,0.01,0.85,0.7732,0.7683
Blackout,9,600,200,0.01,0.85,0.8466,0.8339
Blackout,10,400,50,0.001,0.85,0.7216,0.7287
Blackout,7,400,200,0.001,0.85,0.8248,0.8156
Blackout,6,400,100,0.0005,0.85,0.8008,0.7905
Blackout,7,400,100,0.01,0.85,0.7984,0.7898
Blackout,7,400,50,0.0005,0.85,0.7238,0.7132
Blackout,6,200,100,0.005,0.85,0.765,0.7694
Blackout,5,600,150,0.01,0.85,0.811,0.8119
Blackout,5,600,150,0.0005,0.85,0.8358,0.8314
Blackout,7,400,150,0.01,0.85,0.8336,0.84
Blackout,5,200,100,0.0005,0.85,0.7464,0.7462
Blackout,10,200,100,0.001,0.85,0.775,0.7702
Blackout,10,600,50,0.005,0.85,0.7224,0.7086
Blackout,9,400,50,0.001,0.85,0.7774,0.7748
Blackout,7,400,150,0.01,0.85,0.7902,0.7841
Blackout,8,400,200,0.005,0.85,0.84,0.8358
Blackout,5,600,150,0.0005,0.85,0.8416,0.8353
Blackout,9,400,150,0.0005,0.85,0.7938,0.8129
Blackout,5,400,150,0.001,0.85,0.814,0.8085
Blackout,6,200,100,0.0005,0.85,0.7862,0.7836
Blackout,7,200,200,0.01,0.85,0.7974,0.7935
Blackout,6,400,100,0.0005,0.85,0.7768,0.7728
Blackout,10,600,100,0.0005,0.85,0.7942,0.7949
Blackout,10,400,200,0.005,0.85,0.813,0.8115
Blackout,8,200,150,0.01,0.85,0.7914,0.789
Blackout,8,200,100,0.0005,0.85,0.783,0.7878
Blackout,8,600,50,0.0005,0.85,0.758,0.7761
Blackout,9,600,50,0.005,0.85,0.778,0.7725
Blackout,6,400,50,0.01,0.85,0.735,0.7301
Blackout,7,400,200,0.01,0.85,0.8252,0.8226
Blackout,8,400,200,0.005,0.85,0.807,0.8159
