Blackout,5,400,50,0.0005,0.9500000000000001,0.7176,0.727
Blackout,10,200,50,0.0005,0.9500000000000001,0.7066,0.7268
Blackout,9,600,200,0.0005,0.9500000000000001,0.8048,0.7984
Blackout,8,200,200,0.0005,0.9500000000000001,0.7864,0.7798
Blackout,6,600,200,0.005,0.9500000000000001,0.8238,0.8107
Blackout,9,600,200,0.005,0.9500000000000001,0.8022,0.8005
Blackout,5,400,200,0.001,0.9500000000000001,0.8238,0.8236
Blackout,6,600,100,0.01,0.9500000000000001,0.7804,0.7737
Blackout,9,200,200,0.01,0.9500000000000001,0.8172,0.7979
Blackout,10,200,50,0.01,0.9500000000000001,0.6906,0.6932
Blackout,8,400,100,0.005,0.9500000000000001,0.7906,0.7842
Blackout,9,400,100,0.01,0.9500000000000001,0.7808,0.7737
Blackout,9,200,50,0.01,0.9500000000000001,0.673,0.6743
Blackout,8,400,100,0.001,0.9500000000000001,0.8022,0.7981
Blackout,6,400,50,0.001,0.9500000000000001,0.7508,0.7385
Blackout,9,600,50,0.005,0.9500000000000001,0.7864,0.7971
Blackout,8,600,100,0.005,0.9500000000000001,0.7848,0.7952
Blackout,5,600,200,0.01,0.9500000000000001,0.8248,0.8268
Blackout,10,400,200,0.005,0.9500000000000001,0.8088,0.8103
Blackout,7,400,100,0.005,0.9500000000000001,0.8074,0.8138
Blackout,9,400,100,0.0005,0.9500000000000001,0.7508,0.7618
Blackout,8,200,100,0.0005,0.9500000000000001,0.7342,0.7369
Blackout,8,600,200,0.005,0.9500000000000001,0.823,0.8208
Blackout,9,400,50,0.01,0.9500000000000001,0.6956,0.6944
Blackout,7,600,100,0.0005,0.9500000000000001,0.8142,0.8105
Blackout,6,400,150,0.0005,0.9500000000000001,0.8098,0.8028
Blackout,6,200,200,0.01,0.9500000000000001,0.7904,0.8007
Blackout,6,600,100,0.0005,0.9500000000000001,0.7858,0.7842
Blackout,9,200,150,0.001,0.9500000000000001,0.7952,0.8022
Blackout,7,400,200,0.01,0.9500000000000001,0.812,0.8133
Blackout,6,200,150,0.01,0.9500000000000001,0.7848,0.7871
Blackout,9,600,100,0.001,0.9500000000000001,0.7964,0.7966
Blackout,7,400,200,0.01,0.9500000000000001,0.835,0.8264
Blackout,10,600,50,0.0005,0.9500000000000001,0.7824,0.7752
Blackout,5,400,100,0.0005,0.9500000000000001,0.7924,0.7899
Blackout,8,200,200,0.0005,0.9500000000000001,0.8062,0.8002
Blackout,5,600,50,0.01,0.9500000000000001,0.7216,0.7266
Blackout,6,600,200,0.005,0.9500000000000001,0.8228,0.8094
Blackout,5,200,150,0.01,0.9500000000000001,0.782,0.7772
Blackout,5,400,150,0.001,0.9500000000000001,0.8128,0.805
Blackout,6,200,200,0.01,0.9500000000000001,0.784,0.7682
Blackout,10,600,200,0.0005,0.9500000000000001,0.8172,0.8159
Blackout,10,400,150,0.005,0.9500000000000001,0.8028,0.8011
Blackout,7,200,100,0.001,0.9500000000000001,0.7454,0.7499
Blackout,7,400,150,0.0005,0.9500000000000001,0.798,0.7924
Blackout,6,200,50,0.0005,0.9500000000000001,0.656,0.6676
Blackout,9,400,150,0.01,0.9500000000000001,0.7924,0.7921
Blackout,10,200,50,0.001,0.9500000000000001,0.7428,0.7454
Blackout,7,600,50,0.005,0.9500000000000001,0.7914,0.7873
Blackout,8,600,150,0.0005,0.9500000000000001,0.8302,0.8182
