Blackout,10,400,100,0.01,0.75,0.8098,0.8089
Blackout,10,600,50,0.005,0.75,0.735,0.7283
Blackout,5,200,100,0.0005,0.75,0.7338,0.7359
Blackout,6,200,50,0.01,0.75,0.707,0.7056
Blackout,7,600,100,0.005,0.75,0.8036,0.7971
Blackout,10,200,200,0.005,0.75,0.8258,0.8173
Blackout,7,200,100,0.005,0.75,0.755,0.737
Blackout,5,600,50,0.005,0.75,0.7182,0.7161
Blackout,8,600,200,0.001,0.75,0.8074,0.8052
Blackout,5,400,200,0.005,0.75,0.8326,0.8337
Blackout,5,200,50,0.001,0.75,0.6902,0.6828
Blackout,5,600,50,0.01,0.75,0.7722,0.7675
Blackout,6,600,150,0.005,0.75,0.8168,0.8091
Blackout,9,600,150,0.0005,0.75,0.8298,0.8163
Blackout,9,200,100,0.005,0.75,0.7896,0.7866
Blackout,10,200,50,0.0005,0.75,0.7264,0.7264
Blackout,7,400,100,0.01,0.75,0.8166,0.8105
Blackout,6,400,50,0.0005,0.75,0.762,0.7724
Blackout,5,600,150,0.005,0.75,0.8462,0.8393
Blackout,10,400,150,0.005,0.75,0.788,0.7892
Blackout,6,200,200,0.001,0.75,0.779,0.78
Blackout,8,600,150,0.001,0.75,0.8346,0.8386
Blackout,5,200,200,0.01,0.75,0.799,0.7908
Blackout,7,400,100,0.005,0.75,0.7796,0.7718
Blackout,5,600,200,0.005,0.75,0.8272,0.8242
Blackout,7,200,200,0.01,0.75,0.8132,0.8064
Blackout,6,200,50,0.001,0.75,0.6954,0.6967
Blackout,10,200,50,0.01,0.75,0.6858,0.6894
Blackout,9,600,150,0.0005,0.75,0.831,0.8271
Blackout,10,400,50,0.0005,0.75,0.7834,0.7868
Blackout,7,200,100,0.001,0.75,0.7874,0.7884
Blackout,6,200,150,0.001,0.75,0.8018,0.7945
Blackout,9,400,200,0.005,0.75,0.8038,0.7943
Blackout,9,600,200,0.01,0.75,0.822,0.8195
Blackout,7,600,100,0.001,0.75,0.8304,0.8247
Blackout,7,400,50,0.0005,0.75,0.7518,0.7604
Blackout,6,400,100,0.005,0.75,0.8024,0.7897
Blackout,6,400,100,0.0005,0.75,0.7928,0.7966
Blackout,8,600,200,0.005,0.75,0.8422,0.8348
Blackout,6,600,50,0.005,0.75,0.7984,0.7901
Blackout,10,200,150,0.005,0.75,0.7892,0.7844
Blackout,10,200,50,0.005,0.75,0.7064,0.7067
Blackout,9,400,200,0.001,0.75,0.818,0.8189
Blackout,8,600,200,0.005,0.75,0.8336,0.838
Blackout,7,600,200,0.0005,0.75,0.845,0.8493
Blackout,10,600,150,0.0005,0.75,0.8176,0.8047
Blackout,8,600,50,0.001,0.75,0.7926,0.796
Blackout,10,600,200,0.0005,0.75,0.8422,0.8357
Blackout,6,400,100,0.01,0.75,0.8082,0.8125
Blackout,10,400,150,0.0005,0.75,0.8414,0.8377
