Blackout,6,600,200,0.005,0.5,0.8152,0.8046
Blackout,7,600,200,0.005,0.5,0.844,0.8476
Blackout,7,200,150,0.0005,0.5,0.7984,0.7902
Blackout,6,400,150,0.01,0.5,0.776,0.7701
Blackout,6,400,150,0.001,0.5,0.8238,0.8102
Blackout,10,600,100,0.005,0.5,0.7966,0.7926
Blackout,5,200,50,0.005,0.5,0.6958,0.682
Blackout,5,400,50,0.0005,0.5,0.7514,0.7376
Blackout,7,200,150,0.005,0.5,0.7848,0.7759
Blackout,9,400,200,0.01,0.5,0.8188,0.808
Blackout,7,400,100,0.001,0.5,0.7876,0.7949
Blackout,10,200,100,0.001,0.5,0.7768,0.7694
Blackout,5,600,150,0.01,0.5,0.8066,0.8007
Blackout,10,200,200,0.001,0.5,0.8042,0.8006
Blackout,6,200,50,0.001,0.5,0.6676,0.6831
Blackout,6,600,100,0.01,0.5,0.8014,0.7883
Blackout,8,600,50,0.0005,0.5,0.7152,0.7175
Blackout,10,200,150,0.001,0.5,0.7686,0.7666
Blackout,6,400,150,0.01,0.5,0.7994,0.7922
Blackout,9,400,100,0.0005,0.5,0.7558,0.7453
Blackout,5,600,200,0.001,0.5,0.8522,0.8493
Blackout,7,200,150,0.0005,0.5,0.7962,0.7936
Blackout,8,400,200,0.01,0.5,0.7964,0.8002
Blackout,7,200,200,0.005,0.5,0.8106,0.8033
Blackout,10,400,200,0.01,0.5,0.8206,0.8066
Blackout,6,200,50,0.005,0.5,0.7058,0.7022
Blackout,7,600,150,0.01,0.5,0.7938,0.7949
Blackout,7,200,50,0.01,0.5,0.6902,0.6857
Blackout,7,600,200,0.001,0.5,0.7952,0.7885
Blackout,7,400,150,0.01,0.5,0.8102,0.8107
Blackout,9,600,50,0.01,0.5,0.782,0.7781
Blackout,6,400,100,0.005,0.5,0.7808,0.7798
Blackout,5,400,200,0.001,0.5,0.8296,0.8286
Blackout,7,400,100,0.005,0.5,0.7818,0.7743
Blackout,9,400,150,0.01,0.5,0.8326,0.8292
Blackout,5,400,150,0.005,0.5,0.811,0.8093
Blackout,9,600,150,0.01,0.5,0.761,0.7505
Blackout,10,200,100,0.005,0.5,0.7944,0.7972
Blackout,5,200,50,0.005,0.5,0.683,0.6653
Blackout,7,600,200,0.005,0.5,0.805,0.8046
Blackout,5,400,200,0.0005,0.5,0.831,0.8386
Blackout,10,400,100,0.005,0.5,0.7788,0.7863
Blackout,5,600,100,0.005,0.5,0.8072,0.8015
Blackout,6,400,100,0.001,0.5,0.8116,0.808
Blackout,8,200,100,0.001,0.5,0.7674,0.7611
Blackout,6,600,50,0.005,0.5,0.7676,0.7804
Blackout,8,200,200,0.001,0.5,0.8176,0.8204
Blackout,10,200,150,0.0005,0.5,0.818,0.8113
Blackout,5,200,100,0.01,0.5,0.727,0.7287
Blackout,7,600,150,0.0005,0.5,0.8366,0.8275
