Blackout,5,200,150,0.005,0.8,0.7862,0.7812
Blackout,8,600,200,0.01,0.8,0.8234,0.8231
Blackout,5,200,100,0.0005,0.8,0.749,0.746
Blackout,5,200,50,0.01,0.8,0.6466,0.652
Blackout,7,400,200,0.01,0.8,0.8294,0.825
Blackout,9,400,200,0.005,0.8,0.8016,0.7967
Blackout,9,400,200,0.0005,0.8,0.8332,0.8238
Blackout,8,400,50,0.001,0.8,0.776,0.7783
Blackout,7,200,50,0.001,0.8,0.6998,0.7046
Blackout,7,600,50,0.0005,0.8,0.7926,0.7979
Blackout,9,400,150,0.005,0.8,0.8308,0.823
Blackout,10,400,50,0.0005,0.8,0.759,0.7529
Blackout,6,400,150,0.001,0.8,0.81,0.7975
Blackout,6,200,200,0.01,0.8,0.8078,0.7986
Blackout,8,200,150,0.0005,0.8,0.8062,0.8099
Blackout,7,200,150,0.01,0.8,0.7942,0.776
Blackout,6,200,150,0.005,0.8,0.805,0.7866
Blackout,5,400,150,0.001,0.8,0.8116,0.804
Blackout,5,400,50,0.01,0.8,0.7364,0.7412
Blackout,7,400,50,0.0005,0.8,0.713,0.7036
Blackout,8,400,50,0.01,0.8,0.7042,0.6926
Blackout,9,600,150,0.0005,0.8,0.8486,0.8384
Blackout,7,200,50,0.0005,0.8,0.7302,0.7208
Blackout,7,400,100,0.01,0.8,0.8146,0.8137
Blackout,5,600,150,0.01,0.8,0.8306,0.8266
Blackout,10,400,200,0.0005,0.8,0.7514,0.7455
Blackout,9,600,100,0.0005,0.8,0.8214,0.8139
Blackout,9,200,150,0.01,0.8,0.799,0.8119
Blackout,7,600,200,0.01,0.8,0.8428,0.8461
Blackout,5,400,50,0.0005,0.8,0.7268,0.7259
Blackout,8,400,100,0.01,0.8,0.8096,0.8143
Blackout,6,400,50,0.005,0.8,0.7216,0.7216
Blackout,8,200,150,0.001,0.8,0.7588,0.7564
Blackout,8,200,100,0.0005,0.8,0.7184,0.7143
Blackout,10,400,200,0.001,0.8,0.8006,0.812
Blackout,5,400,150,0.0005,0.8,0.8082,0.799
Blackout,8,200,200,0.01,0.8,0.8006,0.8099
Blackout,10,200,50,0.005,0.8,0.7162,0.7116
Blackout,7,400,50,0.01,0.8,0.7548,0.7477
Blackout,6,400,150,0.005,0.8,0.8266,0.8252
Blackout,6,600,200,0.0005,0.8,0.842,0.8431
Blackout,7,200,50,0.001,0.8,0.7048,0.7158
Blackout,10,600,150,0.005,0.8,0.7968,0.7916
Blackout,9,400,150,0.0005,0.8,0.8008,0.791
Blackout,8,400,100,0.005,0.8,0.7948,0.7684
Blackout,5,600,200,0.0005,0.8,0.8052,0.8009
Blackout,5,600,100,0.01,0.8,0.8,0.8044
Blackout,6,400,50,0.01,0.8,0.6898,0.6871
Blackout,9,200,200,0.001,0.8,0.8306,0.8221
Blackout,6,400,200,0.005,0.8,0.8312,0.8213
