Blackout,8,200,150,0.01,1.0,0.7846,0.7822
Blackout,5,400,200,0.005,1.0,0.8414,0.8295
Blackout,8,200,50,0.001,1.0,0.689,0.6939
Blackout,10,200,100,0.01,1.0,0.7378,0.735
Blackout,10,400,50,0.0005,1.0,0.7714,0.7652
Blackout,10,200,150,0.01,1.0,0.7658,0.7741
Blackout,9,600,100,0.01,1.0,0.8204,0.8138
Blackout,10,200,100,0.01,1.0,0.7858,0.7736
Blackout,5,400,150,0.001,1.0,0.793,0.7884
Blackout,5,600,100,0.01,1.0,0.7672,0.7709
Blackout,5,200,100,0.0005,1.0,0.731,0.7373
Blackout,5,600,150,0.01,1.0,0.8066,0.7965
Blackout,10,200,50,0.001,1.0,0.6912,0.6898
Blackout,6,200,100,0.001,1.0,0.748,0.7424
Blackout,10,200,100,0.0005,1.0,0.7654,0.7627
Blackout,8,600,150,0.001,1.0,0.8192,0.8124
Blackout,9,400,100,0.01,1.0,0.8154,0.8192
Blackout,5,200,50,0.0005,1.0,0.6802,0.6913
Blackout,9,600,200,0.0005,1.0,0.7982,0.7846
Blackout,10,400,150,0.01,1.0,0.8104,0.8113
Blackout,7,400,100,0.005,1.0,0.7308,0.7428
Blackout,5,200,50,0.001,1.0,0.6726,0.6861
Blackout,8,600,50,0.0005,1.0,0.7068,0.7126
Blackout,10,400,150,0.0005,1.0,0.7872,0.7861
Blackout,9,200,200,0.01,1.0,0.7802,0.7695
Blackout,9,200,100,0.01,1.0,0.7276,0.7131
Blackout,8,200,150,0.0005,1.0,0.801,0.7951
Blackout,9,200,100,0.01,1.0,0.753,0.7564
Blackout,5,200,150,0.005,1.0,0.8058,0.793
Blackout,6,600,200,0.001,1.0,0.7916,0.7879
Blackout,7,600,200,0.01,1.0,0.819,0.817
Blackout,9,600,50,0.0005,1.0,0.7596,0.7638
Blackout,6,400,150,0.01,1.0,0.8042,0.7912
Blackout,6,200,150,0.0005,1.0,0.784,0.7905
Blackout,10,600,50,0.01,1.0,0.743,0.7408
Blackout,8,400,100,0.01,1.0,0.7818,0.774
Blackout,9,600,150,0.01,1.0,0.815,0.8164
Blackout,7,400,100,0.001,1.0,0.7616,0.7598
Blackout,10,200,200,0.001,1.0,0.8148,0.8246
Blackout,7,600,150,0.01,1.0,0.771,0.7647
Blackout,10,400,150,0.0005,1.0,0.7964,0.794
Blackout,9,200,50,0.01,1.0,0.7248,0.7298
Blackout,8,200,200,0.001,1.0,0.8,0.7984
Blackout,9,400,200,0.001,1.0,0.8324,0.8305
Blackout,9,400,200,0.0005,1.0,0.834,0.83
Blackout,10,200,200,0.005,1.0,0.8148,0.8107
Blackout,7,200,150,0.0005,1.0,0.8014,0.8024
Blackout,8,600,200,0.0005,1.0,0.8338,0.8281
Blackout,6,400,200,0.001,1.0,0.8208,0.8048
Blackout,9,200,100,0.0005,1.0,0.7668,0.7748
