Blackout,8,600,200,0.005,0.7,0.8488,0.845
Blackout,10,600,100,0.001,0.7,0.8046,0.8031
Blackout,10,400,50,0.005,0.7,0.7798,0.773
Blackout,8,200,200,0.01,0.7,0.7998,0.7926
Blackout,6,600,150,0.005,0.7,0.7784,0.7797
Blackout,10,400,100,0.0005,0.7,0.8184,0.8107
Blackout,6,600,200,0.001,0.7,0.849,0.8467
Blackout,7,600,50,0.01,0.7,0.7142,0.6969
Blackout,5,200,150,0.005,0.7,0.76,0.7578
Blackout,6,400,200,0.01,0.7,0.834,0.8365
Blackout,8,200,100,0.005,0.7,0.7892,0.7913
Blackout,6,200,100,0.01,0.7,0.773,0.7718
Blackout,6,200,200,0.0005,0.7,0.7952,0.7895
Blackout,7,200,50,0.001,0.7,0.7078,0.6986
Blackout,8,400,150,0.005,0.7,0.8278,0.8218
Blackout,9,600,150,0.005,0.7,0.8012,0.8017
Blackout,8,400,200,0.001,0.7,0.783,0.7845
Blackout,10,600,100,0.0005,0.7,0.7614,0.7518
Blackout,7,600,200,0.001,0.7,0.819,0.8205
Blackout,7,400,200,0.001,0.7,0.8232,0.8277
Blackout,5,400,200,0.01,0.7,0.8206,0.8263
Blackout,5,400,150,0.001,0.7,0.805,0.7954
Blackout,6,600,150,0.0005,0.7,0.8244,0.8173
Blackout,8,600,100,0.0005,0.7,0.7756,0.7737
Blackout,5,400,100,0.005,0.7,0.7826,0.7853
Blackout,10,600,100,0.0005,0.7,0.7976,0.7809
Blackout,7,600,50,0.0005,0.7,0.7558,0.7617
Blackout,9,200,200,0.01,0.7,0.8086,0.8142
Blackout,5,600,150,0.01,0.7,0.791,0.7843
Blackout,10,600,200,0.005,0.7,0.8434,0.8448
Blackout,8,400,50,0.001,0.7,0.781,0.7758
Blackout,8,400,50,0.001,0.7,0.7374,0.7261
Blackout,10,600,150,0.005,0.7,0.8226,0.8166
Blackout,9,400,150,0.001,0.7,0.8332,0.8323
Blackout,7,400,200,0.005,0.7,0.8324,0.8262
Blackout,9,600,200,0.001,0.7,0.8132,0.8061
Blackout,6,600,50,0.005,0.7,0.7866,0.7875
Blackout,7,200,50,0.005,0.7,0.6986,0.6909
Blackout,10,400,150,0.01,0.7,0.8024,0.8055
Blackout,7,200,100,0.001,0.7,0.7782,0.7717
Blackout,9,400,150,0.01,0.7,0.8302,0.826
Blackout,9,600,50,0.01,0.7,0.7556,0.7629
Blackout,6,400,100,0.005,0.7,0.8078,0.7961
Blackout,6,600,150,0.005,0.7,0.8354,0.8318
Blackout,9,600,100,0.0005,0.7,0.7922,0.7788
Blackout,8,200,50,0.0005,0.7,0.6848,0.6775
Blackout,6,600,150,0.0005,0.7,0.8404,0.8412
Blackout,6,400,50,0.001,0.7,0.7814,0.7724
Blackout,10,400,200,0.001,0.7,0.8358,0.8256
Blackout,10,200,100,0.01,0.7,0.766,0.763
